date,year,month,season,accession,sample,sheet,index,ct,hev,location,b,g,r,s,roost,region,species %,ff total
08-Mar-13,2013,Mar,Aut,P13-10512,10,D,1,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,11,D,2,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,14,E,1,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,15,E,2,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,13,E,3,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,12,E,4,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,18,F,1,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,16,F,2,36.49,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,17,F,3,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,20,G,1,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,19,G,2,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,21,G,3,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,22,H,1,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,24,H,2,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,23,H,3,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,26,I,1,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,27,I,2,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,25,I,3,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,30,J,1,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,28,J,2,,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
08-Mar-13,2013,Mar,Aut,P13-10512,29,J,3,36.38,0,Toowoomba,1,0,1,0,br,SEQ,"75,0,25,0",2000
05-Mar-13,2013,Mar,Aut,P13-10968,5,A,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,7,A,2,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,1,A,3,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,2,B,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,3,B,2,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,4,B,3,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,6,C,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,9,C,2,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,8,C,3,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,10,D,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,11,E,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,12,F,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,14,F,2,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,17,G,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,15,G,2,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,13,G,3,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,16,G,4,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,21,H,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,18,H,2,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,20,H,3,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,19,I,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,22,J,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,25,K,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,23,K,2,28.08,1,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,24,L,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,26,L,2,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
05-Mar-13,2013,Mar,Aut,P13-10968,27,M,1,,0,Warwick,1,0,1,0,br,SEQ,"1,0,99,0",500000
12-Mar-13,2013,Mar,Aut,P13-11086,3,A,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,1,A,2,36.83,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,2,A,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,5,B,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,4,B,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,6,B,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,8,C,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,30,C,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,7,C,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,9,C,4,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,11,D,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,12,D,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,10,D,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,15,E,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,14,E,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,13,E,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,17,F,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,18,F,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,16,F,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,20,G,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,19,G,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,21,G,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,24,H,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,22,H,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,23,H,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,27,I,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,26,I,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,25,I,3,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,29,J,1,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
12-Mar-13,2013,Mar,Aut,P13-11086,28,J,2,,0,Boonah,1,1,1,0,bgr,SEQ,"15,15,70,0",25000
19-Mar-13,2013,Mar,Aut,P13-11088,55,A,1,37.99,1,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,3,A,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,4,A,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,56,A,4,37.15,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,2,A,5,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,1,A,6,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,8,B,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,5,B,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,7,B,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,57,B,4,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,6,B,5,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,31,C,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,9,C,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,30,C,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,10,D,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,11,D,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,12,D,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,13,E,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,28,E,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,27,E,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,15,F,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,16,F,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,17,F,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,58,F,4,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,14,F,5,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,18,G,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,19,G,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,29,G,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,23,G,4,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,21,G,5,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,20,G,6,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,22,G,7,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,24,H,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,26,H,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,25,H,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,32,I,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,33,I,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,34,J,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,36,J,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,37,J,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,35,J,4,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,38,K,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,41,K,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,42,K,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,40,K,4,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,39,K,5,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,43,L,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,46,M,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,48,M,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,45,M,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,47,M,4,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,44,M,5,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,49,N,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,54,O,1,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,50,O,2,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,51,O,3,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,52,O,4,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
19-Mar-13,2013,Mar,Aut,P13-11088,53,O,5,,0,Cairns Central,0,0,0,1,s,NQ,"0,0,0,100",5000
20-Mar-13,2013,Mar,Aut,P13-11089,2,A,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,1,A,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,3,A,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,4,B,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,6,B,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,5,B,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,8,C,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,9,C,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,7,C,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,10,D,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,11,D,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,12,D,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,13,E,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,14,E,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,15,E,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,18,F,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,17,F,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,16,F,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,20,G,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,21,G,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,19,G,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,24,H,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,23,H,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,22,H,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,26,I,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,27,I,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,25,I,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,29,J,1,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,28,J,2,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
20-Mar-13,2013,Mar,Aut,P13-11089,30,J,3,,0,Lakeside,0,0,0,1,s,NQ,"0,0,0,100",10000
26-Mar-13,2013,Mar,Aut,P13-11091,1,A,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,2,A,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,3,A,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,4,B,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,5,B,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,6,B,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,7,C,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,8,C,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,9,C,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,12,D,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,11,D,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,10,D,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,13,E,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,15,E,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,14,E,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,18,F,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,16,F,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,17,F,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,19,G,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,21,G,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,20,G,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,22,H,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,24,H,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,23,H,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,29,I,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,28,I,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,30,I,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,25,J,1,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,26,J,2,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
26-Mar-13,2013,Mar,Aut,P13-11091,27,J,3,,0,Bundaberg Botanical Gardens,1,1,1,0,bgr,CQ,"10,0.1,89.9,0",22000
27-Mar-13,2013,Mar,Aut,P13-11092,2,A,1,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",2000
27-Mar-13,2013,Mar,Aut,P13-11092,4,A,2,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",2000
27-Mar-13,2013,Mar,Aut,P13-11092,1,A,3,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",2000
27-Mar-13,2013,Mar,Aut,P13-11092,3,A,4,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",2000
27-Mar-13,2013,Mar,Aut,P13-11092,5,A,5,,0,Tannum Sands,1,0,1,0,br,CQ,"50,0,50,0",2000
